Explained Variance Ratio:
0.988878
0.00909963
0.00148182
0.000289465
0.000151498
4.54366e-05
4.18339e-05
1.2735e-05

Scores:
9754.67, 1229.15, 192.793, 350.68, -113.894, -30.2734, -59.361, 47.2945
7305.79, 703.037, 433.851, 293.226, -40.3555, 63.9121, 16.7457, -13.8278
3798.57, 623.086, 232.163, 183.497, -126.923, -49.2808, 0.250533, 0.373031
3547.63, 284.321, 511.134, 102.91, 41.2218, -1.10535, -49.3445, 39.1425
4276.13, 621.825, 500.816, 74.9713, -51.3727, 18.5232, -48.4539, 12.3549
3659.97, 736.883, 184.081, 105.558, -43.382, -17.0637, -12.3667, 22.7993
4557.16, 1000.54, -107.667, 100.724, -77.2611, -16.8627, 11.1981, -25.5095
4504.33, 1104.36, 164.564, 175.714, -122.825, -7.94484, 0.185386, -19.1927
4313.93, 674.518, 106.833, 83.4493, -93.8817, -70.4663, -21.2766, 0.377974
3519.28, 1217.26, 421.92, -19.3268, -195.675, -50.3615, 21.6844, -23.5618
5086.79, 857.895, -63.9146, 308.554, -28.6393, 6.85754, 20.7909, -68.4305
5830.33, 1316.74, -106.437, 366.552, 70.1346, -4.88944, 50.7448, -21.428
3582.05, 467.678, 157.557, 209.402, -53.4546, 52.0541, -32.4384, -7.29818
3722.62, 251.623, 448.057, 108.227, 30.0857, -37.1219, -3.44753, -12.5609
637.317, 14.3486, -53.5707, 5.40862, 4.81184, 16.5566, -3.17367, 1.78113
701.564, 57.7339, -58.4485, 11.0853, -2.03606, -1.21429, 12.1329, -9.4059
1033.65, 220.974, -149.33, -25.8042, -61.7938, 12.5021, 0.741192, -3.0009
690.451, 167.908, -76.0756, 1.87241, -5.42806, 24.4665, -0.0708736, -6.30216
762.155, 87.7676, -112.559, 151.87, -48.4712, -10.2368, 16.3596, 4.26274
857.327, 138.656, -83.0076, 115.826, -26.1236, -19.9454, 14.8865, -15.7187
743.757, -15.5595, -59.2871, 117.247, 24.0123, -36.9305, 17.9401, -15.3191
717.691, 161.048, -77.7473, 73.943, -42.9434, -9.96157, -6.27238, -8.48807
1295.73, 65.6114, -184.041, -7.84418, -29.5231, -11.5641, 9.52817, -11.7925
